Zipcode,Address,Population_x,Median Age,Household Income,Per Capita Income,Poverty Rate,Lat,Lng,Bank Count,Population_y,Unemployment Rate
41540,"Lick Creek, KY 41540, USA",235,40.2,62672,24235,9.787234043,37.3845617,-82.3289111,3,275.0,0.0
57315,"Avon, SD 57315, USA",1141,40.3,44813,21359,16.38913234,42.9871112,-98.068343,1,1160.0,1.8103448275862069
20615,"Broomes Island, MD 20615, USA",424,43.4,114375,43920,5.188679245,38.4132166,-76.5546031,2,503.0,16.69980119284294
27298,"Liberty, NC 27298, USA",8969,45.4,43097,23966,11.91883153,35.874799,-79.582819,4,10012.0,1.3983220135836996
5053,"North Pomfret, VT 05053, USA",331,56.1,70227,39193,10.57401813,33.0536882,-89.4169995,0,,
79764,"Odessa, TX 79764, USA",20868,34.2,50556,21883,13.72436266,31.8840886,-102.4953899,0,22105.0,5.152680389052251
757,"Santa Isabel, 00757, Puerto Rico",23231,34.3,18033,9412,48.99487753,30.5177349,-92.4888303,8,,
74643,"Lamont, OK 74643, USA",453,39.5,43214,22991,8.167770419,36.6706849,-97.5680595,1,396.0,0.7575757575757576
82327,"Hanna, WY 82327, USA",792,39.8,34531,22759,25.25252525,42.1409889,-106.676292,0,743.0,0.0
44093,"Williamsfield, OH 44093, USA",1104,37.8,32344,20559,42.21014493,41.5267526,-80.621591,2,1242.0,5.072463768115942
90210,"Beverly Hills, CA 90210, USA",21548,46.4,132254,111364,7.420642287,6.5858886,100.9354944,4,20016.0,2.453037569944045
91207,"Glendale, CA 91207, USA",10435,45.6,91005,47259,4.532822233,34.1893001,-118.2702036,146,10288.0,2.6049766718506997
37067,"Franklin, TN 37067, USA",23391,37.6,95155,45675,3.266213501,35.9046545,-86.7718017,76,28773.0,1.9010878253918604
57369,"Platte, SD 57369, USA",2344,47.7,46196,23758,8.361774744,43.400581,-98.9687011,0,2571.0,0.4278490859587709
45897,"Williamstown, OH 45897, USA",155,45.3,,8999,50.96774194,40.8402988,-83.66144,3,35.0,0.0
25165,"Racine, WV 25165, USA",451,41.1,49886,24418,9.312638581,38.1513972,-81.6528219,1,559.0,5.545617173524151
45005,"Franklin, OH 45005, USA",29997,40.5,52016,24292,9.850985099,39.543358,-84.3016021,47,31052.0,3.6422774700502383
99661,"Sand Point, AK 99661, USA",1243,39.6,71250,27423,18.66452132,55.2693058,-160.6748964,0,1356.0,2.8761061946902653
1430,"Ashburnham, MA 01430, USA",6119,42.4,83532,34454,6.896551724,36.448913,-78.578365,0,,
78122,"Leesville, TX 78122, USA",200,56.6,30610,20433,13,29.4165096,-97.6873706,0,291.0,3.7800687285223367
50433,"Dougherty, IA 50433, USA",206,45.4,55781,41122,3.883495146,42.920982,-93.0375914,1,208.0,4.326923076923077
59802,"Missoula, MT 59802, USA",19292,33,37931,25060,22.29939871,46.9539821,-113.9120099,0,19376.0,4.386870355078448
3077,"Raymond, NH 03077, USA",10218,39.5,61488,27774,6.517909571,30.2251986,-93.3593315,20,,
22191,"Woodbridge, VA 22191, USA",61863,30.9,79198,31401,10.41494916,38.6317233,-77.2520101,57,68338.0,3.012964968246071
12769,"Phillipsport, NY 12769, USA",142,50.2,48750,29437,27.46478873,41.6431129,-74.4481662,0,195.0,9.23076923076923
21053,"Freeland, MD 21053, USA",3227,45.5,90361,36118,3.811589712,39.6970138,-76.7221082,7,3575.0,3.944055944055944
48851,"Lyons, MI 48851, USA",2493,36.5,53704,22288,8.182912154,42.9652441,-84.9193082,1,2292.0,2.7050610820244327
6377,"Sterling, CT 06377, USA",2787,38.5,71509,28464,7.786149982,46.9614316,8.5753299,17,,
88321,"Encino, NM 88321, USA",117,57.4,27054,31962,10.25641026,34.7032677,-105.4536718,0,91.0,0.0
14131,"Ransomville, NY 14131, USA",4756,47.9,57500,27970,9.440706476,43.2320594,-78.9061921,1,5107.0,4.072841198355198
96084,"Round Mountain, CA 96084, USA",593,55,31897,23506,16.69477234,40.9048101,-122.0229676,0,444.0,2.9279279279279278
41763,"Slemp, KY 41763, USA",645,41.6,36827,16535,17.98449612,37.0495523,-83.1166438,0,783.0,3.9591315453384417
35005,"Adamsville, AL 35005, USA",8150,38.2,46059,21273,17.86503067,33.6047446,-87.0424393,2,7549.0,5.881573718373295
84116,"Salt Lake City, UT 84116, USA",33574,29.2,42235,15888,21.27241318,40.8038325,-112.0237903,7,35841.0,3.0746909963449682
55419,"Minneapolis, MN 55419, USA",26808,36.8,94177,49251,8.075947478,44.9061358,-93.2885455,162,27268.0,2.3214023764119114
79778,"Rankin, TX 79778, USA",900,44.6,61806,28706,10.44444444,31.1870316,-101.9119871,1,903.0,1.2181616832779623
16930,"Liberty, PA 16930, USA",1348,41,44934,20611,15.05934718,41.5701913,-77.1255055,1,1319.0,2.122820318423048
74438,"Hitchita, OK 74438, USA",265,31.6,46875,14888,17.35849057,35.5198866,-95.7513494,0,144.0,1.3888888888888888
25401,"Martinsburg, WV 25401, USA",14987,34.7,36600,21158,27.20357643,39.4529363,-77.9681544,32,14146.0,6.397568217163863
53816,"Mt Hope, WI 53816, USA",942,33.4,44375,18813,29.29936306,42.9580239,-90.8484524,1,829.0,1.4475271411338964
72856,"Sand Gap, AR 72856, USA",528,52.1,31016,24773,9.28030303,35.7781087,-93.0676373,0,375.0,4.266666666666667
42366,"Philpot, KY 42366, USA",5847,43.2,63170,26182,4.976911237,37.7060405,-86.9624086,0,5639.0,2.003901400957617
54120,"Fence, WI 54120, USA",111,53.5,31250,19959,11.71171171,45.7217009,-88.3800868,0,231.0,6.0606060606060606
23389,"Harborton, VA 23389, USA",136,73.3,,13575,0,37.6502818,-75.8388698,0,348.0,9.770114942528735
1922,"Byfield, MA 01922, USA",3025,44.4,109301,40983,2.181818182,38.3035226,-85.0085446,1,,
99753,"Koyuk, AK 99753, USA",279,19.9,28333,8987,53.76344086,64.9424911,-161.1275809,0,248.0,12.903225806451612
16636,"Dysart, PA 16636, USA",801,47.6,42303,21236,14.48189763,40.594001,-78.4865602,0,707.0,4.384724186704385
95051,"Santa Clara, CA 95051, USA",53152,36.1,100504,43487,6.865216737,37.3598283,-121.9814354,176,57087.0,2.5119554364391194
55433,"Minneapolis, MN 55433, USA",34024,36.3,59258,27493,9.972372443,45.1670628,-93.3132624,64,34803.0,2.5285176565238627
76556,"Milano, TX 76556, USA",1392,50.7,39375,21201,17.52873563,30.6897762,-96.8994495,0,1281.0,1.795472287275566
14304,"Niagara Falls, NY 14304, USA",29745,44.7,47878,25791,11.23213986,43.0939533,-78.9627624,20,28977.0,2.4157090105946093
